Unnamed: 0,day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall,change_in_direction
1338,244,-6.772360450213455e-15,31.0,28.7,25.8,22.1,76.0,83.0,2.0,220.0,34.0,1,20.0
1339,245,-3.774758283725532e-15,31.7,28.2,25.9,23.8,79.0,88.0,1.6,70.0,22.0,1,150.0
1340,246,-8.326672684688674e-16,30.7,27.7,26.0,23.6,75.0,43.0,7.2,90.0,25.1,0,20.0
1341,247,-6.161737786669619e-15,31.0,28.2,26.9,24.8,75.0,78.0,2.0,200.0,36.0,1,110.0
1342,248,-8.881784197001252e-15,31.7,28.7,26.2,25.8,79.0,73.0,7.9,220.0,29.6,0,20.0
1343,249,-8.1601392309949e-15,31.0,28.4,26.1,26.0,87.0,81.0,3.5,220.0,34.8,1,0.0
1344,250,-3.4416913763379853e-15,30.8,28.2,26.1,25.2,83.0,81.0,2.1,140.0,25.1,1,80.0
1345,251,-2.3869795029440866e-15,31.7,28.0,26.9,23.7,75.0,54.0,6.0,20.0,9.1,0,120.0
1346,151,-5.828670879282072e-15,32.8,29.4,27.0,24.3,74.0,27.0,10.6,220.0,12.4,0,200.0
1347,253,-3.9968028886505635e-15,31.5,29.8,27.4,20.4,77.0,60.0,10.2,20.0,20.9,0,200.0
1348,254,-2.7755575615628914e-16,29.4,27.7,25.8,24.5,84.0,77.0,1.8,80.0,34.8,1,60.0
1349,255,-4.6074255521944e-15,31.5,28.8,26.6,25.7,87.0,81.0,4.7,200.0,12.6,1,120.0
1350,256,7.216449660063518e-16,30.9,28.1,25.2,25.2,84.0,60.0,11.1,140.0,12.9,0,60.0
1351,257,1.6653345369377348e-16,31.0,28.1,26.8,24.9,81.0,84.0,1.0,210.0,50.6,1,70.0
1352,81,-1.8318679906315083e-15,31.9,28.0,25.8,25.6,81.0,89.0,1.1,100.0,24.0,1,110.0
1353,259,-2.609024107869118e-15,29.8,26.4,24.4,23.1,80.0,51.0,6.1,220.0,7.9,1,120.0
1354,260,-6.161737786669619e-15,28.1,27.9,25.3,22.2,79.0,84.0,2.0,10.0,50.6,1,210.0
1355,261,-1.4988010832439613e-15,28.4,26.9,24.3,23.3,79.0,47.0,8.4,240.0,7.9,0,230.0
1356,262,-3.9968028886505635e-15,29.7,26.4,24.4,23.1,82.0,88.0,4.5,40.0,13.7,1,200.0
1357,263,-9.2148511043888e-15,27.5,25.6,24.5,24.2,92.0,91.0,2.3,230.0,23.3,1,190.0
1358,264,3.83026943495679e-15,30.1,27.8,26.1,24.7,74.0,72.0,11.1,60.0,18.4,0,170.0
1359,265,3.164135620181696e-15,31.9,28.1,26.3,23.4,79.0,47.0,9.1,40.0,43.1,0,20.0
1360,266,-4.996003610813204e-16,24.6,23.1,21.0,20.7,91.0,88.0,0.0,70.0,46.3,1,30.0
1361,267,5.051514762044462e-15,29.4,26.2,24.5,24.7,61.0,61.0,6.5,200.0,39.3,1,130.0
1362,268,4.9404924595819466e-15,31.2,26.7,24.7,23.1,78.0,61.0,3.9,70.0,34.0,0,130.0
1363,269,4.6074255521944e-15,29.4,25.9,23.4,20.3,79.0,74.0,3.2,70.0,48.0,1,0.0
1364,270,3.83026943495679e-15,23.1,21.6,20.5,19.6,78.0,88.0,0.0,70.0,50.6,1,0.0
1365,271,3.83026943495679e-15,31.7,28.3,25.3,23.4,84.0,78.0,4.2,100.0,11.7,1,30.0
1366,272,3.83026943495679e-15,29.1,27.5,26.0,20.6,65.0,51.0,8.6,80.0,39.3,0,20.0
1367,264,-2.609024107869118e-15,26.8,24.5,23.2,23.7,77.0,56.0,6.0,80.0,37.7,1,0.0
1368,274,3.608224830031759e-15,28.4,24.5,22.3,19.4,74.0,49.0,6.4,10.0,21.9,0,70.0
1369,275,-5.384581669432009e-15,27.6,25.0,24.5,24.3,62.0,88.0,8.2,230.0,39.5,1,220.0
1370,276,3.941291737419306e-15,26.6,24.8,23.9,19.3,75.0,68.0,10.1,70.0,33.4,1,160.0
1371,277,3.497202527569243e-15,29.2,25.8,23.1,17.8,67.0,17.0,10.2,70.0,15.7,0,0.0
1372,278,-2.1649348980190553e-15,28.2,25.5,22.8,23.6,76.0,47.0,9.4,90.0,19.0,1,20.0
1373,74,-2.3869795029440866e-15,29.1,25.8,23.1,19.3,70.0,32.0,10.6,10.0,9.9,0,80.0
1374,280,-3.1086244689504383e-15,22.7,20.9,19.3,18.0,79.0,88.0,0.6,50.0,18.6,1,40.0
1375,281,-2.3869795029440866e-15,27.5,22.8,22.5,19.4,76.0,85.0,2.5,70.0,32.4,1,20.0
1376,282,-1.6653345369377348e-16,23.6,21.8,19.6,17.3,76.0,86.0,2.2,60.0,19.2,1,10.0
1377,283,-1.4988010832439613e-15,27.6,25.8,24.5,22.3,79.0,81.0,2.3,70.0,21.3,1,10.0
1378,284,6.38378239159465e-15,27.5,24.5,22.3,16.8,73.0,49.0,9.3,10.0,21.9,0,60.0
1379,285,-1.4988010832439613e-15,29.7,26.9,24.5,23.3,82.0,80.0,3.2,70.0,21.3,1,60.0
1380,7,-1.7208456881689926e-15,30.1,26.8,23.3,20.6,70.0,44.0,10.2,20.0,9.5,0,50.0
1381,287,1.1657341758564144e-15,25.3,23.7,21.1,21.1,76.0,49.0,6.5,50.0,23.7,0,30.0
1382,57,2.942091015256665e-15,25.9,23.7,20.1,19.2,82.0,83.0,3.4,20.0,20.5,1,30.0
1383,289,3.941291737419306e-15,28.4,25.8,25.5,21.6,82.0,83.0,3.0,80.0,24.4,0,60.0
1384,290,2.7755575615628914e-15,25.4,23.2,21.5,18.6,70.0,69.0,6.4,50.0,28.8,0,30.0
1385,291,-7.216449660063518e-16,26.5,25.6,24.2,23.4,78.0,77.0,2.4,70.0,17.2,1,20.0
1386,292,1.3877787807814457e-15,29.2,25.5,23.4,19.9,84.0,70.0,6.3,80.0,13.7,0,10.0
1387,293,3.608224830031759e-15,26.2,24.7,22.6,22.8,79.0,84.0,4.6,40.0,21.9,1,40.0
1388,75,1.3877787807814457e-15,27.1,26.1,24.5,23.1,78.0,61.0,7.6,80.0,13.7,0,40.0
1389,295,3.608224830031759e-15,30.7,26.2,24.7,19.9,75.0,68.0,9.2,70.0,16.9,1,10.0
1390,296,2.3314683517128287e-15,26.3,23.8,21.4,20.9,70.0,72.0,8.5,50.0,35.8,0,20.0
1391,297,5.384581669432009e-15,28.2,24.8,22.6,22.8,89.0,81.0,2.7,80.0,28.6,1,30.0
1392,298,3.83026943495679e-15,28.9,25.8,23.3,21.6,86.0,83.0,2.6,70.0,44.7,1,10.0
1393,299,2.3314683517128287e-15,28.1,25.5,23.4,21.6,87.0,88.0,0.3,80.0,22.9,1,10.0
1394,300,1.27675647831893e-15,29.6,26.5,23.8,19.6,90.0,85.0,0.5,70.0,24.9,1,10.0
1395,8,1.6653345369377348e-16,26.3,24.4,23.3,19.9,91.0,74.0,3.1,70.0,38.0,0,0.0
1396,302,3.2751579226442118e-15,29.4,25.8,22.8,16.0,79.0,88.0,0.3,70.0,9.5,0,0.0
1397,303,3.608224830031759e-15,26.7,24.8,23.6,19.4,84.0,83.0,0.1,70.0,8.9,1,0.0
1398,304,3.2751579226442118e-15,28.5,26.2,24.4,23.1,79.0,84.0,2.4,80.0,19.0,1,10.0
1399,305,1.887379141862766e-15,26.6,24.8,22.3,22.1,87.0,61.0,7.0,40.0,16.4,1,40.0
1400,266,3.941291737419306e-15,28.4,25.4,23.7,22.1,79.0,83.0,3.5,80.0,41.3,1,40.0
1401,307,4.996003610813204e-16,27.4,25.8,24.8,22.9,81.0,83.0,7.6,80.0,21.8,1,0.0
1402,308,3.497202527569243e-15,27.5,25.0,23.1,22.3,76.0,49.0,9.5,40.0,8.5,1,40.0
1403,76,3.497202527569243e-15,26.7,23.1,22.3,21.1,81.0,83.0,6.9,40.0,16.6,1,0.0
1404,22,7.216449660063518e-16,21.3,20.5,20.5,19.9,91.0,88.0,0.0,70.0,46.3,1,30.0
1405,311,6.494804694057166e-15,21.3,20.9,20.1,19.0,91.0,78.0,0.0,70.0,43.1,1,0.0
1406,135,5.051514762044462e-15,21.0,20.8,19.4,19.6,91.0,88.0,0.0,20.0,16.6,1,50.0
1407,111,4.718447854656915e-15,21.0,20.0,19.1,19.6,78.0,87.0,6.5,50.0,21.3,1,30.0
1408,314,3.941291737419306e-15,20.4,18.4,17.4,15.1,79.0,88.0,0.0,40.0,37.5,0,10.0
1409,112,7.049916206369744e-15,21.9,21.0,20.4,18.0,79.0,84.0,0.0,50.0,25.0,1,10.0
1410,316,5.717648576819556e-15,24.3,20.8,19.2,16.2,78.0,46.0,7.7,40.0,9.1,1,10.0
1411,317,4.9404924595819466e-15,21.0,18.4,16.1,15.5,79.0,89.0,0.6,40.0,12.7,1,0.0
1412,318,5.9396931817445875e-15,24.8,22.3,20.7,20.8,91.0,93.0,0.0,40.0,13.7,1,0.0
1413,319,8.548717289613705e-15,27.6,23.4,22.4,21.7,75.0,89.0,2.3,70.0,25.5,1,30.0
1414,267,9.825473767932635e-15,27.6,25.4,24.3,16.9,75.0,88.0,0.0,10.0,26.3,1,60.0
1415,321,5.384581669432009e-15,22.0,17.7,15.5,14.9,74.0,67.0,5.0,10.0,33.2,1,0.0
1416,99,9.825473767932635e-15,18.6,17.7,16.9,13.3,75.0,90.0,0.0,60.0,38.0,1,50.0
1417,323,5.9396931817445875e-15,19.3,17.3,16.1,12.9,78.0,95.0,0.0,60.0,37.9,1,0.0
1418,324,7.049916206369744e-15,20.1,20.1,18.0,17.5,93.0,88.0,0.0,25.0,15.3,1,35.0
1419,325,9.825473767932635e-15,21.2,18.2,16.3,12.1,75.0,56.0,0.6,10.0,10.2,1,15.0
1420,9,9.492406860545088e-15,24.4,19.7,18.4,16.0,83.0,95.0,1.2,70.0,15.5,1,60.0
1421,327,9.936496070395151e-15,26.0,18.8,17.6,15.9,62.0,86.0,3.5,60.0,14.5,1,10.0
1422,328,8.43769498715119e-15,19.8,17.9,17.2,14.4,71.0,95.0,0.0,70.0,40.4,1,10.0
1423,329,7.549516567451064e-15,18.4,16.6,15.4,15.6,78.0,88.0,0.0,20.0,23.5,1,50.0
1424,330,9.381384558082573e-15,20.9,17.6,15.1,6.6,74.0,72.0,7.7,20.0,23.7,0,0.0
1425,331,1.3433698597964394e-14,21.3,19.6,17.7,17.6,75.0,45.0,6.5,40.0,30.5,0,20.0
1426,332,6.6058269965196814e-15,16.2,15.2,14.6,13.9,90.0,92.0,0.0,70.0,43.1,1,30.0
1427,333,3.608224830031759e-15,20.9,19.3,17.6,15.5,95.0,92.0,0.0,60.0,44.7,1,10.0
1428,116,9.936496070395151e-15,17.2,16.2,15.2,13.1,79.0,88.0,0.0,70.0,43.1,1,10.0
1429,335,1.176836406102666e-14,21.3,19.4,19.4,13.9,91.0,87.0,0.4,50.0,24.4,1,20.0
1430,102,3.608224830031759e-15,16.4,15.3,15.3,15.2,86.0,88.0,0.1,50.0,10.9,1,0.0
1431,337,3.608224830031759e-15,16.7,15.5,14.2,12.9,79.0,94.0,0.0,40.0,19.0,1,10.0
1432,338,7.549516567451064e-15,18.4,15.3,14.6,12.9,79.0,88.0,0.0,60.0,38.0,1,20.0
1433,339,1.3988810110276972e-14,18.6,17.3,15.5,12.5,79.0,86.0,0.6,20.0,29.7,1,40.0
1434,340,3.941291737419306e-15,17.5,16.6,15.4,15.5,85.0,92.0,0.0,70.0,39.7,1,50.0
1435,341,1.2934098236883074e-14,17.4,16.6,15.7,13.5,75.0,90.0,1.0,20.0,25.0,1,50.0
1436,342,7.771561172376096e-15,20.8,18.4,16.2,7.4,67.0,88.0,0.0,40.0,27.0,1,20.0
1437,343,1.1879386363489175e-14,17.2,15.2,13.3,9.8,75.0,87.0,2.0,20.0,20.8,1,20.0
1438,133,8.548717289613705e-15,17.2,14.9,12.8,11.8,90.0,88.0,0.1,50.0,27.4,1,30.0
1439,91,1.1213252548714081e-14,21.6,20.4,19.9,17.5,74.0,79.0,1.7,40.0,21.3,1,10.0
1440,346,1.1213252548714081e-14,19.9,15.5,12.7,8.4,67.0,72.0,7.0,30.0,19.0,0,10.0
1441,347,1.176836406102666e-14,17.4,17.3,16.3,15.3,89.0,88.0,0.0,40.0,28.8,1,10.0
1442,348,5.051514762044462e-15,17.3,16.5,15.6,15.6,90.0,91.0,1.0,60.0,39.5,1,20.0
1443,349,8.104628079763643e-15,17.8,16.4,15.3,12.8,76.0,91.0,0.0,20.0,42.0,0,40.0
1444,350,9.936496070395151e-15,21.6,18.8,16.8,13.1,92.0,82.0,0.1,50.0,23.9,1,30.0
1445,15,7.382983113757291e-15,17.3,15.3,14.9,13.1,84.0,88.0,0.0,30.0,28.3,1,20.0
1446,352,7.049916206369744e-15,20.7,19.3,17.1,13.3,67.0,86.0,0.6,70.0,33.0,1,40.0
1447,353,5.051514762044462e-15,20.6,18.8,17.2,14.7,75.0,82.0,2.4,20.0,24.9,0,50.0
1448,354,4.496403249731884e-15,20.6,18.8,17.1,15.1,75.0,84.0,0.0,40.0,35.6,1,20.0
1449,355,5.051514762044462e-15,23.8,21.2,19.6,19.8,86.0,83.0,2.3,80.0,24.4,1,40.0
1450,356,3.608224830031759e-15,21.1,18.8,17.4,15.3,75.0,88.0,0.0,50.0,30.3,1,30.0
1451,357,9.492406860545088e-15,21.6,18.2,16.4,14.6,77.0,88.0,0.0,50.0,24.8,1,0.0
1452,140,1.0602629885170245e-14,20.6,17.8,14.4,13.4,75.0,88.0,0.0,20.0,23.3,1,30.0
1453,82,3.941291737419306e-15,18.9,17.5,16.5,16.8,88.0,91.0,0.0,20.0,30.0,1,0.0
1454,360,3.608224830031759e-15,18.9,17.7,16.9,16.8,96.0,95.0,0.0,50.0,17.5,1,30.0
1455,361,3.164135620181696e-15,16.3,16.6,15.9,15.0,91.0,96.0,0.0,70.0,37.0,1,20.0
1456,362,3.885780586188048e-16,18.9,17.1,15.3,16.9,79.0,94.0,0.0,70.0,24.0,1,0.0
1457,144,-6.106226635438361e-16,22.2,20.5,19.1,17.9,79.0,81.0,2.2,70.0,28.6,1,0.0
1458,17,1.0547118733938987e-15,18.7,17.6,17.0,17.4,97.0,95.0,0.0,50.0,25.0,1,20.0
1459,78,3.3861802251067274e-15,21.1,19.1,17.1,13.0,94.0,97.0,0.0,30.0,50.6,1,20.0
1460,1,9.159339953157541e-15,19.3,18.1,17.3,16.3,95.0,100.0,0.0,70.0,26.5,1,40.0
1461,2,1.9984014443252818e-15,21.9,18.7,17.3,16.8,85.0,95.0,0.0,60.0,21.9,1,10.0
1462,3,4.6074255521944e-15,20.9,19.3,18.9,18.0,87.0,91.0,0.0,70.0,50.7,1,10.0
1463,4,7.16093850883226e-15,21.1,18.4,16.6,14.0,75.0,56.0,3.3,60.0,55.5,0,10.0
1464,5,1.4710455076283324e-14,10.8,7.4,8.1,2.5,61.0,95.0,0.1,20.0,24.0,1,40.0
1465,6,1.0047518372857667e-14,15.1,13.3,9.8,11.5,93.0,100.0,0.0,40.0,24.5,1,20.0
1466,7,1.504352198367087e-14,10.4,10.4,8.1,2.2,77.0,92.0,0.0,60.0,39.5,1,20.0
1467,8,4.718447854656915e-15,17.4,13.7,9.8,11.4,98.0,99.0,0.0,50.0,38.3,1,10.0
1468,9,1.2212453270876722e-14,10.9,8.9,7.0,4.6,79.0,96.0,0.0,70.0,27.9,1,20.0
1469,10,1.1213252548714081e-14,15.1,13.2,9.6,4.0,70.0,61.0,10.1,20.0,27.3,0,50.0
1470,11,4.6074255521944e-15,14.6,11.6,10.0,10.9,92.0,88.0,0.1,70.0,50.6,1,50.0
1471,12,6.050715484207103e-15,16.3,12.1,10.3,8.7,66.0,88.0,0.2,20.0,23.4,1,50.0
1472,13,1.1324274851176597e-14,18.2,17.2,15.4,13.7,69.0,55.0,2.4,60.0,55.5,0,40.0
1473,14,1.0269562977782698e-14,18.5,16.5,14.7,15.0,91.0,93.0,0.0,20.0,25.0,1,40.0
1474,15,1.176836406102666e-14,17.5,13.1,11.4,3.1,58.0,81.0,0.0,20.0,14.6,1,0.0
1475,16,1.071365218763276e-14,15.3,13.3,10.6,3.2,72.0,22.0,9.2,20.0,44.7,0,0.0
1476,17,7.993605777301127e-15,16.2,13.1,10.6,1.1,77.0,60.0,10.2,20.0,30.3,0,0.0
1477,18,1.2378986724570495e-14,15.3,12.8,10.0,8.6,63.0,91.0,0.0,20.0,18.0,1,0.0
1478,19,1.5487611193520934e-14,19.7,16.7,14.7,11.1,67.0,44.0,9.9,20.0,20.5,0,0.0
1479,20,1.1046719095020308e-14,12.5,10.4,8.8,6.2,72.0,20.0,9.1,20.0,33.4,0,0.0
1480,21,7.271960811294775e-15,13.3,14.4,11.6,10.5,89.0,85.0,1.9,20.0,9.9,1,0.0
1481,22,9.048317650695026e-15,21.8,18.4,16.5,14.0,72.0,40.0,10.0,40.0,14.6,0,20.0
1482,23,5.717648576819556e-15,15.4,13.1,13.4,12.3,95.0,87.0,0.3,50.0,12.4,1,10.0
1483,24,-1.6653345369377348e-16,23.1,21.1,20.7,20.8,98.0,88.0,0.0,50.0,39.9,1,0.0
1484,25,1.454392162258955e-14,19.6,18.6,17.9,12.4,85.0,88.0,0.5,20.0,21.6,1,30.0
1485,26,7.216449660063518e-16,18.6,17.1,16.9,16.8,95.0,95.0,0.0,60.0,27.4,1,40.0
1486,27,4.274358644806853e-15,25.3,22.1,20.4,19.6,72.0,20.0,10.1,40.0,15.2,0,20.0
1487,28,7.66053886991358e-15,21.8,18.2,15.8,9.7,62.0,19.0,9.2,20.0,26.1,0,20.0
1488,29,6.827871601444713e-15,17.6,15.4,14.4,14.3,90.0,96.0,0.0,40.0,15.5,1,20.0
1489,30,1.3322676295501878e-14,17.3,15.4,13.3,3.7,64.0,91.0,2.4,70.0,18.0,0,30.0
1490,31,3.885780586188048e-16,20.9,20.6,19.4,19.9,73.0,83.0,2.0,70.0,14.8,0,0.0
1491,32,2.942091015256665e-15,24.8,18.6,17.3,16.5,75.0,78.0,1.2,15.0,22.3,1,55.0
1492,33,3.608224830031759e-15,23.4,22.4,20.8,16.5,76.0,45.0,9.5,80.0,39.7,1,65.0
1493,34,7.549516567451064e-15,17.2,15.1,14.0,14.1,89.0,88.0,0.0,60.0,29.8,1,20.0
1494,35,1.2712053631958042e-14,16.8,13.5,10.6,10.1,72.0,40.0,9.2,20.0,16.0,0,40.0
1495,36,1.6653345369377348e-15,23.5,21.6,20.4,20.6,75.0,48.0,9.5,40.0,21.2,0,20.0
1496,37,1.2378986724570495e-14,17.3,15.2,14.6,11.5,79.0,46.0,5.0,70.0,39.5,1,30.0
1497,38,7.382983113757291e-15,21.2,18.9,17.2,15.0,74.0,35.0,9.8,30.0,18.6,0,40.0
1498,39,1.2934098236883074e-14,18.8,16.1,13.8,11.1,76.0,49.0,9.1,20.0,30.2,0,10.0
1499,40,8.43769498715119e-15,16.5,15.9,13.1,12.6,92.0,90.0,0.0,20.0,29.8,1,0.0
1500,41,7.549516567451064e-15,20.7,18.4,17.6,14.3,78.0,90.0,0.2,70.0,43.8,1,50.0
1501,42,-1.1657341758564144e-15,25.3,21.5,19.1,19.9,89.0,76.0,3.5,40.0,15.8,0,30.0
1502,43,7.771561172376096e-15,18.9,15.2,14.7,13.3,75.0,46.0,9.8,20.0,24.5,0,20.0
1503,44,7.049916206369744e-15,17.1,16.1,15.3,12.9,89.0,91.0,0.0,60.0,37.5,1,40.0
1504,45,9.381384558082573e-15,20.5,19.0,17.2,16.9,82.0,78.0,1.1,70.0,21.9,0,10.0
1505,46,1.1213252548714081e-14,18.5,16.7,15.6,15.9,91.0,89.0,1.7,40.0,9.5,0,30.0
1506,47,-6.106226635438361e-16,21.3,18.6,17.1,16.0,79.0,86.0,0.0,70.0,30.6,1,30.0
1507,48,9.825473767932635e-15,19.0,17.8,16.9,15.0,95.0,95.0,0.0,60.0,41.3,1,10.0
1508,49,-1.6653345369377348e-16,20.3,18.1,17.4,16.8,79.0,88.0,0.1,20.0,8.9,1,40.0
1509,50,4.718447854656915e-15,17.4,16.0,15.0,15.5,86.0,79.0,0.1,60.0,12.5,1,40.0
1510,51,3.2751579226442118e-15,17.4,16.6,15.3,14.4,87.0,100.0,0.0,20.0,40.8,1,40.0
1511,52,-2.7755575615628914e-16,17.1,16.6,15.9,16.0,94.0,100.0,0.0,60.0,35.1,1,40.0
1512,53,7.049916206369744e-15,21.3,19.5,18.4,18.1,81.0,84.0,0.5,50.0,20.0,1,10.0
1513,54,2.7755575615628914e-15,22.1,20.4,19.0,18.9,92.0,86.0,0.0,50.0,14.0,1,0.0
1514,55,1.3433698597964394e-14,18.6,16.6,15.6,13.7,78.0,88.0,0.0,40.0,24.4,0,10.0
1515,56,1.3877787807814457e-15,21.2,20.8,19.2,17.1,86.0,83.0,1.6,50.0,21.9,1,10.0
1516,57,-1.4988010832439613e-15,18.5,17.6,15.4,13.1,94.0,88.0,0.2,100.0,23.5,1,50.0
1517,58,-1.4988010832439613e-15,19.4,17.3,15.6,15.9,87.0,87.0,2.3,50.0,28.4,1,50.0
1518,59,5.051514762044462e-15,20.4,17.6,15.6,15.6,97.0,99.0,1.6,80.0,19.2,1,30.0
1519,60,8.104628079763643e-15,17.3,16.3,15.2,12.7,76.0,83.0,0.0,50.0,29.7,1,30.0
1520,61,9.825473767932635e-15,15.5,13.7,12.3,10.0,92.0,95.0,0.0,20.0,26.5,0,30.0
1521,62,9.658940314238862e-15,15.5,13.6,11.7,11.5,92.0,95.0,0.0,20.0,25.0,1,0.0
1522,63,3.885780586188048e-16,23.1,21.5,20.1,19.3,77.0,88.0,0.0,70.0,32.5,1,50.0
1523,64,1.0269562977782698e-14,20.9,18.1,14.0,12.1,98.0,91.0,0.0,20.0,27.1,1,50.0
1524,65,7.549516567451064e-15,19.2,18.1,17.1,14.9,75.0,91.0,0.0,60.0,26.2,1,40.0
1525,66,1.0935696792557792e-14,15.9,12.8,10.1,11.7,65.0,83.0,0.0,20.0,17.5,1,40.0
1526,67,1.3877787807814457e-15,21.3,19.9,17.6,18.1,90.0,82.0,2.5,20.0,21.6,1,0.0
1527,68,1.0547118733938987e-15,16.3,15.3,14.6,13.3,92.0,99.0,0.0,70.0,34.0,1,50.0
1528,69,1.1213252548714081e-14,17.2,14.8,11.7,8.4,69.0,22.0,9.0,20.0,12.5,0,50.0
1529,70,7.438494264988549e-15,18.5,19.2,17.7,13.3,60.0,38.0,9.3,60.0,8.5,0,40.0
1530,71,4.274358644806853e-15,25.2,20.6,19.9,19.9,79.0,81.0,2.5,50.0,16.0,1,10.0
1531,72,9.381384558082573e-15,22.8,18.6,16.7,12.4,65.0,67.0,2.7,50.0,32.9,0,0.0
1532,73,3.164135620181696e-15,24.9,22.2,20.8,17.8,79.0,83.0,3.5,70.0,29.8,0,20.0
1533,74,3.941291737419306e-15,26.8,21.8,19.9,18.5,79.0,28.0,9.5,70.0,7.4,0,0.0
1534,75,5.551115123125783e-17,26.5,23.1,19.1,16.8,86.0,75.0,6.7,60.0,28.6,0,10.0
1535,76,-1.1657341758564144e-15,26.9,22.5,17.7,14.0,69.0,68.0,7.5,70.0,9.2,0,10.0
1536,77,3.608224830031759e-15,25.2,23.1,21.3,21.4,94.0,88.0,0.0,80.0,19.3,1,10.0
1537,78,-1.1657341758564144e-15,26.3,24.3,23.1,22.1,93.0,86.0,2.2,80.0,29.6,1,0.0
1538,79,-1.1657341758564144e-15,27.8,25.5,24.4,22.9,86.0,82.0,2.4,70.0,28.0,0,10.0
1539,80,-2.4980018054066022e-15,22.2,19.8,18.7,16.9,86.0,89.0,0.1,40.0,37.0,1,30.0
1540,81,-3.4416913763379853e-15,19.6,18.2,18.0,16.5,95.0,95.0,0.0,70.0,19.0,1,30.0
1541,82,-3.1086244689504383e-15,24.3,21.4,20.4,19.5,86.0,77.0,7.3,60.0,9.5,1,10.0
1542,83,-2.275957200481571e-15,26.5,23.1,20.6,17.0,91.0,89.0,0.3,70.0,12.1,1,10.0
1543,84,-2.3869795029440866e-15,24.4,22.1,21.3,22.1,88.0,82.0,0.5,40.0,16.2,1,30.0
1544,85,-2.609024107869118e-15,24.7,21.4,20.1,20.6,92.0,83.0,0.4,120.0,5.5,1,80.0
1545,86,3.608224830031759e-15,26.1,24.8,22.0,22.3,84.0,90.0,0.5,40.0,22.2,1,80.0
1546,87,1.5543122344752192e-15,27.3,25.9,23.1,21.4,92.0,90.0,4.4,80.0,30.3,1,40.0
1547,88,-3.885780586188048e-15,27.1,25.7,23.1,20.1,90.0,83.0,1.0,190.0,12.1,1,110.0
1548,89,-3.3306690738754696e-15,25.2,24.3,24.4,21.6,95.0,86.0,0.0,50.0,17.3,1,140.0
1549,90,-6.106226635438361e-16,27.8,25.5,23.6,20.8,90.0,81.0,1.0,70.0,26.4,0,20.0
1550,91,-1.1657341758564144e-15,28.4,23.8,21.0,22.1,91.0,86.0,2.0,70.0,24.2,1,0.0
1551,92,-3.774758283725532e-15,28.2,25.5,23.3,22.9,90.0,83.0,3.0,210.0,12.1,1,140.0
1552,93,-2.275957200481571e-15,26.2,25.2,24.3,23.8,89.0,88.0,1.2,50.0,21.4,1,160.0
1553,94,1.1657341758564144e-15,25.4,24.7,23.2,23.2,96.0,85.0,3.5,80.0,17.2,1,30.0
1554,95,-1.1657341758564144e-15,27.6,25.5,24.0,22.9,86.0,83.0,3.5,40.0,22.5,1,40.0
1555,96,-3.885780586188048e-15,27.6,25.8,24.5,19.5,94.0,88.0,1.0,40.0,16.9,1,0.0
1556,97,-1.6653345369377348e-16,27.7,25.8,24.5,23.1,85.0,88.0,0.6,70.0,7.3,1,30.0
1557,98,-1.7208456881689926e-15,28.2,25.2,24.5,24.4,86.0,88.0,1.1,120.0,9.8,1,50.0
1558,99,-6.5503158452884236e-15,28.5,26.2,24.3,23.8,87.0,69.0,5.0,70.0,15.1,0,50.0
1559,100,-1.27675647831893e-15,25.2,23.1,21.7,18.2,80.0,83.0,3.9,60.0,34.3,1,10.0
1560,101,1.0547118733938987e-15,28.2,25.9,23.7,23.4,79.0,81.0,1.2,220.0,15.7,1,160.0
1561,102,1.0547118733938987e-15,29.4,26.8,24.7,23.6,82.0,89.0,1.4,280.0,12.7,1,60.0
1562,103,-5.717648576819556e-15,30.3,27.1,25.8,24.4,81.0,84.0,1.0,40.0,24.2,1,240.0
1563,104,-3.552713678800501e-15,27.7,25.8,24.8,23.3,82.0,84.0,3.2,170.0,26.3,1,130.0
1564,105,-6.106226635438361e-16,27.9,26.5,25.4,24.7,91.0,88.0,0.4,100.0,35.1,1,70.0
1565,106,-4.107825191113079e-15,30.8,28.1,25.1,25.2,89.0,88.0,1.0,200.0,16.2,1,100.0
1566,107,-2.7755575615628914e-16,29.8,27.6,26.6,24.4,90.0,80.0,3.5,240.0,18.4,1,40.0
1567,108,-4.107825191113079e-15,28.6,26.9,25.8,25.3,81.0,85.0,1.2,30.0,26.8,1,210.0
1568,109,-3.4416913763379853e-15,30.8,28.1,25.0,25.0,81.0,86.0,2.1,90.0,14.3,1,60.0
1569,110,-5.384581669432009e-15,27.7,25.8,24.8,24.8,87.0,88.0,0.9,220.0,21.9,1,130.0
1570,111,-3.6637359812630166e-15,30.1,27.8,24.2,23.3,85.0,79.0,7.8,90.0,22.3,1,130.0
1571,112,-1.3877787807814457e-15,27.4,25.4,24.9,23.1,80.0,70.0,6.4,230.0,16.5,1,140.0
1572,113,-1.6653345369377348e-16,30.6,27.6,25.5,23.1,76.0,78.0,5.8,80.0,16.9,1,150.0
1573,114,-4.107825191113079e-15,27.4,26.9,24.2,24.6,84.0,72.0,6.9,70.0,12.5,1,10.0
1574,115,-3.4416913763379853e-15,30.9,27.4,25.0,25.0,89.0,81.0,1.0,230.0,24.4,1,160.0
